id,performance_id,element_index,element_name,base_value,goe,panel_score,judges_scores,is_bonus
1949,204,4,3Lz,6.49,1.43,7.92,"1,3,2,3,3,2,2,2,3",True
1950,204,5,CCoSp4,3.5,1.05,4.55,"3,3,4,3,2,2,3,3,4",False
1951,204,6,StSq4,3.9,1.62,5.52,"4,4,5,4,4,3,4,4,5",False
1952,204,7,LSp4,2.7,1.16,3.86,"4,5,4,4,4,4,4,5,5",False
1953,205,1,3F,5.3,1.59,6.89,"3,2,3,3,3,3,3,3,3",False
1954,205,2,2A,3.3,1.04,4.34,"3,3,4,2,3,4,3,4,2",False
1955,205,3,CCoSp4,3.5,1.1,4.6,"1,3,4,3,3,3,4,3,3",False
1956,205,4,3Lz+3Loq,11.88,-0.42,11.46,"-1,-1,0,0,0,-2,-1,-1,-1",True
1957,205,5,FCSp4,3.2,1.19,4.39,"4,3,4,3,3,4,4,4,4",False
1958,205,6,StSq4,3.9,1.28,5.18,"3,3,5,3,3,4,4,3,3",False
1959,205,7,LSp4,2.7,1.08,3.78,"3,5,4,3,2,3,5,5,5",False
1960,206,1,3A,8.0,-3.31,4.69,"-3,-5,-4,-5,-3,-4,-4,-4,-5",False
1961,206,2,3Lz+3T,10.1,1.69,11.79,"3,2,3,3,3,2,3,3,3",False
1962,206,3,FSSp4,3.0,0.94,3.94,"3,4,3,2,3,3,4,3,3",False
1963,206,4,3Lo,5.39,1.47,6.86,"3,2,3,3,3,3,3,3,3",True
1964,206,5,LSp4,2.7,0.81,3.51,"3,3,3,3,3,2,3,3,3",False
1965,206,6,StSq4,3.9,1.17,5.07,"3,3,4,3,3,3,3,3,3",False
1966,206,7,CCoSp4,3.5,1.15,4.65,"4,3,4,3,3,3,4,3,3",False
1967,207,1,3A,8.0,1.26,9.26,"2,2,2,1,1,1,2,2,1",False
1968,207,2,3Lz+3T<,9.26,-2.87,6.39,"-5,-5,-4,-5,-5,-5,-4,-5,-5",False
1969,207,3,CSp4,2.6,0.67,3.27,"3,3,2,2,3,2,3,3,2",False
1970,207,4,3Lo,5.39,0.63,6.02,"1,2,2,2,1,1,0,1,1",True
1971,207,5,CCoSp4,3.5,0.8,4.3,"3,2,3,2,1,2,2,3,2",False
1972,207,6,StSq4,3.9,1.06,4.96,"3,2,3,2,3,2,3,3,3",False
1973,207,7,FSSp4,3.0,0.9,3.9,"3,3,3,2,3,3,3,3,3",False
1974,208,1,2Lz**,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
1975,208,2,FCSp4,3.2,1.1,4.3,"3,4,4,3,3,3,4,3,4",False
1976,208,3,2A,3.3,1.23,4.53,"4,3,4,3,3,4,4,4,4",False
1977,208,4,3F+3T,10.45,1.67,12.12,"3,3,4,3,3,2,3,4,3",True
1978,208,5,CCoSp3,3.0,0.86,3.86,"3,3,3,3,2,2,3,3,3",False
1979,208,6,StSq3,3.3,1.23,4.53,"4,3,4,3,3,4,4,4,4",False
1980,208,7,LSp4,2.7,1.08,3.78,"4,5,4,3,4,3,4,4,5",False
1981,209,1,1A**,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
1982,209,2,3F+3T,9.5,1.51,11.01,"3,3,3,3,2,3,3,2,3",False
1983,209,3,FSSp4,3.0,0.64,3.64,"1,3,3,2,2,2,3,2,1",False
1984,209,4,3Lo,5.39,0.91,6.3,"1,2,3,1,2,2,2,2,2",True
1985,209,5,StSq4,3.9,1.06,4.96,"3,3,2,3,3,2,3,3,2",False
1986,209,6,LSp4,2.7,0.5,3.2,"1,2,2,2,2,0,2,2,2",False
1987,209,7,CCoSp4,3.5,0.9,4.4,"1,3,3,2,2,2,3,3,3",False
